name,psnr,ssim
EHG0494913__X15__Y27.jpg,21.487993267386546,0.7362110966928003
EHG0494913__X15__Y2A.jpg,20.908899605720865,0.7329294438954697
EHG0494913__X15__Y2D.jpg,22.041848077094418,0.7655392872071802
EHG0494913__X15__Y30.jpg,21.02597788857811,0.7428408811696858
EHG0494913__X15__Y33.jpg,21.03206773262918,0.7511466494220375
EHG0494913__X15__Y36.jpg,21.452185451777712,0.7401417477016314
EHG0494913__X15__Y39.jpg,22.213201703565364,0.7920643288858192
EHG0494913__X15__Y3C.jpg,21.90098290487105,0.7856432980717586
EHG0494913__X15__Y3F.jpg,24.025121009841122,0.8739537171542395
EHG0494913__X15__Y42.jpg,28.98423732826363,0.9548267794867694
EHG0494913__X15__Y45.jpg,27.18911609630561,0.9633581464760107
EHG0494913__X18__Y06.jpg,31.031353125890966,0.9699805563073366
EHG0494913__X18__Y09.jpg,29.758006029922022,0.9667344633407959
EHG0494913__X18__Y0C.jpg,27.700547089632707,0.9472911645305659
EHG0494913__X18__Y0F.jpg,25.09299187800369,0.8872505074952561
EHG0494913__X18__Y12.jpg,22.91810493479547,0.8244738694651096
EHG0494913__X18__Y15.jpg,23.25426241074409,0.8163913058281383
EHG0494913__X18__Y18.jpg,23.458692851957007,0.7981027284292447
EHG0494913__X18__Y1B.jpg,21.45011844106191,0.7617592854838748
EHG0494913__X18__Y1E.jpg,22.392153261102756,0.7950371335068726
EHG0494913__X18__Y21.jpg,22.553679509662388,0.7939737483016632
EHG0494913__X18__Y24.jpg,21.79658889921376,0.785900724411127
EHG0494913__X18__Y27.jpg,22.19446042111073,0.7740231665105242
EHG0494913__X18__Y2A.jpg,20.746993814585487,0.7355375709242233
EHG0494913__X18__Y2D.jpg,21.6425325367358,0.7549365049434222
EHG0494913__X18__Y30.jpg,21.701496452577512,0.7579292164371488
EHG0494913__X18__Y33.jpg,22.256821446548926,0.786532726942753
EHG0494913__X18__Y36.jpg,21.893711071221166,0.7939604644423258
EHG0494913__X18__Y39.jpg,21.82833194119613,0.8093637610844371
EHG0494913__X18__Y3C.jpg,21.18338917091215,0.7655543220811173
EHG0494913__X18__Y3F.jpg,21.855205541631125,0.8154563211428227
EHG0494913__X18__Y42.jpg,24.063355482357032,0.8740119535216057
EHG0494913__X18__Y45.jpg,27.263532253920584,0.9614305539037598
EHG0494913__X1B__Y06.jpg,29.459184311859214,0.9448140728748072
EHG0494913__X1B__Y09.jpg,29.55205945976102,0.9519012145950627
EHG0494913__X1B__Y0C.jpg,25.857368955263546,0.9072169115008442
EHG0494913__X1B__Y0F.jpg,23.54558563606357,0.8585322286470709
EHG0494913__X1B__Y12.jpg,19.75500129810496,0.7664873799568576
EHG0494913__X1B__Y15.jpg,20.369976514624444,0.7726090495317618
EHG0494913__X1B__Y18.jpg,19.74015340103515,0.7162153551574789
EHG0494913__X1B__Y1B.jpg,18.586419444571977,0.7045436577971701
EHG0494913__X1B__Y1E.jpg,19.171747156847875,0.6930598056076595
EHG0494913__X1B__Y21.jpg,20.27364336407239,0.7579963939250527
EHG0494913__X1B__Y24.jpg,19.319121079056178,0.720132627499243
EHG0494913__X1B__Y27.jpg,19.205050609088914,0.7394160128178165
EHG0494913__X1B__Y2A.jpg,18.800196462940043,0.7268094114034038
EHG0494913__X1B__Y2D.jpg,18.463639627675406,0.690742332043506
EHG0494913__X1B__Y30.jpg,19.820964642672788,0.7447814366102578
EHG0494913__X1B__Y33.jpg,19.78440475632501,0.7380334852379347
