name,psnr,ssim
EHG0494889__X33__Y1E.jpg,21.329150210267542,0.797208462031856
EHG0494889__X33__Y21.jpg,22.811345171463998,0.8635220052650406
EHG0494889__X33__Y24.jpg,22.90236084639945,0.8238309580367214
EHG0494889__X33__Y27.jpg,20.54147857113961,0.8263336995090687
EHG0494889__X33__Y2A.jpg,24.668909070658344,0.8975312048537799
EHG0494889__X33__Y2D.jpg,22.665230971646423,0.8413125681424786
EHG0494889__X33__Y30.jpg,21.427976347604027,0.8186192083640176
EHG0494889__X33__Y33.jpg,18.3723438449354,0.7275527355688437
EHG0494889__X33__Y36.jpg,18.317501698284794,0.7823905048436078
EHG0494889__X33__Y39.jpg,22.181180649604553,0.8433608038507941
EHG0494889__X33__Y3C.jpg,21.3389284295576,0.8016106399278191
EHG0494889__X33__Y3F.jpg,18.862458643830113,0.7293247598704201
EHG0494889__X33__Y42.jpg,25.530118963951487,0.9276117258750305
EHG0494889__X33__Y45.jpg,31.089926755574563,0.9685359338048812
EHG0494889__X36__Y09.jpg,32.91439505588705,0.9645873325455783
EHG0494889__X36__Y0C.jpg,22.763197622290892,0.8796527792888721
EHG0494889__X36__Y0F.jpg,22.396926701726983,0.8256568035563044
EHG0494889__X36__Y12.jpg,22.80827096899158,0.8616478725398155
EHG0494889__X36__Y15.jpg,22.26497341395693,0.8221955829707009
EHG0494889__X36__Y18.jpg,22.20456459589577,0.8272197301872266
EHG0494889__X36__Y1B.jpg,24.173021860115416,0.8834073114575123
EHG0494889__X36__Y1E.jpg,22.8064308761984,0.8377216698445046
EHG0494889__X36__Y21.jpg,20.351104361670664,0.8349190141594931
EHG0494889__X36__Y24.jpg,21.76400816567959,0.8623410792666
EHG0494889__X36__Y27.jpg,21.77016560524139,0.8094308571441309
EHG0494889__X36__Y2A.jpg,28.44827172730018,0.9269291527187825
EHG0494889__X36__Y2D.jpg,21.57881045610101,0.8310582842177366
EHG0494889__X36__Y30.jpg,20.887530943483824,0.7896512248759275
EHG0494889__X36__Y33.jpg,23.116477234217868,0.871842454577134
EHG0494889__X36__Y36.jpg,24.215604211125136,0.8481333158067744
EHG0494889__X36__Y39.jpg,23.21182277743204,0.8597575284446533
EHG0494889__X36__Y3C.jpg,20.81026149796379,0.8337811647688799
EHG0494889__X36__Y3F.jpg,21.1629040049828,0.8520755175844695
EHG0494889__X36__Y42.jpg,29.49909777595577,0.9564169322878827
EHG0494889__X36__Y45.jpg,31.50803169597133,0.9658061457294125
EHG0494889__X39__Y09.jpg,32.717519575336254,0.9703484573138477
EHG0494889__X39__Y0C.jpg,27.14961834396214,0.9548404715914268
EHG0494889__X39__Y0F.jpg,21.66051662720417,0.8361038533952495
EHG0494889__X39__Y12.jpg,22.995464387497275,0.8357804696029943
EHG0494889__X39__Y15.jpg,22.49309606925646,0.7753515156210266
EHG0494889__X39__Y18.jpg,18.207214273357394,0.7104177064950077
EHG0494889__X39__Y1B.jpg,24.887745782364416,0.8707971840504427
