name,psnr,ssim
ESY0359993__X10__Y28.jpg,21.839477189199297,0.8499787086618316
ESY0359993__X10__Y2A.jpg,20.666081307886376,0.8393717949525064
ESY0359993__X10__Y2C.jpg,21.45435918231897,0.8282350459582005
ESY0359993__X10__Y2E.jpg,19.387912309661935,0.7209968192059849
ESY0359993__X10__Y30.jpg,18.920709179886114,0.813634169149511
ESY0359993__X10__Y32.jpg,22.650033727014605,0.8634698756682365
ESY0359993__X10__Y34.jpg,25.517449451794562,0.9381815569030788
ESY0359993__X10__Y36.jpg,22.44922212860797,0.8771851681463623
ESY0359993__X10__Y38.jpg,21.467095979362618,0.8100266734396718
ESY0359993__X10__Y3A.jpg,27.12638651329968,0.9499980745914708
ESY0359993__X10__Y3C.jpg,25.580643866784577,0.9159399471453626
ESY0359993__X10__Y3E.jpg,28.82077170446781,0.9246549952530012
ESY0359993__X10__Y40.jpg,24.125503882748095,0.9423530955930425
ESY0359993__X10__Y42.jpg,32.54888148400401,0.9678696400048422
ESY0359993__X12__Y06.jpg,35.10812634539189,0.9625513324971076
ESY0359993__X12__Y0C.jpg,33.257794287763154,0.9687486235098108
ESY0359993__X12__Y0E.jpg,20.503113660795442,0.7958809254007929
ESY0359993__X12__Y10.jpg,17.257411053883853,0.6495644623373833
ESY0359993__X12__Y12.jpg,21.04018500662224,0.803673010792371
ESY0359993__X12__Y14.jpg,17.57881568775028,0.680394777959798
ESY0359993__X12__Y16.jpg,18.114118278364366,0.7856143533022052
ESY0359993__X12__Y18.jpg,19.2528626647697,0.7936056741951717
ESY0359993__X12__Y1A.jpg,21.91697387006564,0.8771247151927242
ESY0359993__X12__Y1C.jpg,18.420282979972665,0.8116835779682383
ESY0359993__X12__Y1E.jpg,16.751098053044437,0.6169881374442372
ESY0359993__X12__Y20.jpg,21.593800680706636,0.8850777496185737
ESY0359993__X12__Y22.jpg,18.195503233755975,0.7136430778665496
ESY0359993__X12__Y24.jpg,22.074382303312174,0.8610290182712842
ESY0359993__X12__Y26.jpg,21.356269000503243,0.8317407245175954
ESY0359993__X12__Y28.jpg,20.392664656581122,0.819753099094987
ESY0359993__X12__Y2A.jpg,21.105279167056356,0.8520608029457205
